* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -59.0 dBFS, measurement signal peak level -46.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 7:11:56 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -2.7744 ms (-952 mm, -(3 ft 1.47 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.6 ppm
* Measurement: FULL = gain matched ?
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3399.767578 86.969 -111.5698
3424.403809 86.933 -88.0784
3449.218506 86.898 -64.3789
3474.212891 86.863 -40.4595
3499.388428 86.833 -16.3181
3524.746338 86.807 8.0334
3550.288086 86.788 32.5757
3576.014893 86.774 57.2900
3601.928223 86.762 82.1699
3628.029297 86.751 107.2234
3654.319580 86.739 132.4622
3680.800293 86.729 157.8933
3707.472900 86.721 -176.4810
3734.338867 86.714 -150.6719
3761.399414 86.709 -124.6917
3788.656006 86.703 -98.5396
3816.110107 86.694 -72.2043
3843.763184 86.682 -45.6704
3871.616699 86.668 -18.9255
3899.672119 86.655 8.0312
3927.930664 86.643 35.1919
3956.394043 86.631 62.5471
3985.063721 86.618 90.0925
4013.941162 86.603 117.8347
4043.027832 86.584 145.7913
4072.325195 86.562 173.9680
4101.834961 86.538 -157.6409
4131.558594 86.512 -129.0391
4161.497559 86.482 -100.2268
4191.653320 86.447 -71.1965
4222.027832 86.407 -41.9312
4252.622559 86.363 -12.4182
4283.438965 86.317 17.3472
4314.478516 86.271 47.3606
4345.743164 86.225 77.6191
4377.234375 86.179 108.1204
4408.953613 86.134 138.8674
4440.902832 86.090 169.8608
4473.083496 86.049 -158.9038
4505.497070 86.011 -127.4373
4538.145996 85.976 -95.7500
4571.031250 85.942 -63.8469
4604.154785 85.908 -31.7266
4637.518555 85.874 0.6130
4671.124023 85.839 33.1709
4704.973145 85.802 65.9436
4739.067383 85.762 98.9312
4773.408691 85.717 132.1396
4807.998535 85.664 165.5876
4842.839355 85.604 -160.7124
4877.932617 85.534 -126.7515
4913.280273 85.454 -92.5127
4948.883789 85.363 -57.9775
4984.745605 85.263 -23.1230
5020.867188 85.156 12.0718
5057.250488 85.044 47.6182
5093.897461 84.932 83.5166
5130.810059 84.822 119.7656
5167.990234 84.717 156.3560
5205.439453 84.619 -166.7202
