* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.2 dBFS, measurement signal peak level -43.5 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:47:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7740 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (1.9) LW+ TW (1.8k) LR
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
395.367859 90.268 106.3946
398.232849 90.248 108.3664
401.118622 90.234 110.3555
404.025299 90.223 112.3547
406.953033 90.215 114.3615
409.901978 90.208 116.3777
412.872284 90.199 118.4102
415.864136 90.188 120.4690
418.877655 90.177 122.5660
421.913025 90.165 124.7092
424.970367 90.155 126.8981
428.049866 90.150 129.1238
431.151703 90.151 131.3715
434.276001 90.155 133.6249
437.422943 90.163 135.8717
440.592682 90.171 138.1072
443.785400 90.176 140.3349
447.001251 90.178 142.5652
450.240417 90.174 144.8121
453.503052 90.166 147.0898
456.789307 90.153 149.4103
460.099396 90.138 151.7808
463.433472 90.123 154.2053
466.791687 90.108 156.6832
470.174255 90.096 159.2091
473.581329 90.088 161.7740
477.013092 90.082 164.3658
480.469727 90.078 166.9733
483.951416 90.073 169.5923
487.458313 90.066 172.2273
490.990631 90.055 174.8901
494.548553 90.041 177.5931
498.132263 90.024 -179.6556
501.741943 90.007 -176.8538
505.377777 89.990 -174.0009
509.039948 89.976 -171.1015
512.728638 89.964 -168.1640
516.444092 89.956 -165.1960
520.186462 89.951 -162.2049
523.955933 89.949 -159.1964
527.752747 89.949 -156.1754
531.577087 89.951 -153.1460
535.429138 89.953 -150.1109
539.309082 89.953 -147.0688
543.217163 89.949 -144.0131
547.153564 89.941 -140.9329
551.118469 89.929 -137.8178
555.112122 89.911 -134.6544
559.134705 89.891 -131.4310
563.186401 89.869 -128.1415
567.267456 89.846 -124.7844
571.378113 89.825 -121.3611
575.518555 89.806 -117.8745
579.689026 89.791 -114.3278
583.889709 89.779 -110.7237
588.120789 89.772 -107.0643
592.382568 89.770 -103.3506
596.675232 89.773 -99.5840
600.998962 89.784 -95.7734
605.354065 89.802 -91.9234
609.740723 89.828 -88.0384
614.159180 89.864 -84.1294
618.609619 89.907 -80.2093
623.092346 89.958 -76.2907
627.607544 90.016 -72.3832
632.155457 90.077 -68.4907
636.736328 90.142 -64.6127
641.350403 90.209 -60.7477
645.997864 90.279 -56.8975
650.679016 90.350 -53.0673
655.394104 90.421 -49.2707
660.143372 90.491 -45.5114
664.927063 90.556 -41.7849
669.745422 90.615 -38.0859
674.598694 90.666 -34.4044
679.487122 90.706 -30.7278
684.410950 90.736 -27.0428
689.370483 90.756 -23.3377
694.365967 90.764 -19.6024
699.397644 90.762 -15.8277
704.465759 90.750 -12.0039
709.570618 90.726 -8.1194
714.712463 90.692 -4.1600
719.891541 90.649 -0.1121
725.108154 90.599 4.0354
730.362610 90.543 8.2900
735.655090 90.484 12.6556
740.985962 90.424 17.1334
746.355469 90.365 21.7240
751.763855 90.308 26.4279
757.211426 90.256 31.2453
762.698486 90.210 36.1749
768.225342 90.174 41.2118
773.792236 90.150 46.3473
779.399475 90.139 51.5745
785.047302 90.145 56.8716
790.736084 90.167 62.2114
796.466064 90.206 67.5724
802.237610 90.263 72.9343
808.050964 90.334 78.2776
813.906433 90.420 83.5835
819.804321 90.516 88.8362
825.744934 90.620 94.0240
831.728638 90.728 99.1399
837.755676 90.837 104.1812
843.826416 90.944 109.1490
849.941101 91.045 114.0571
856.100098 91.136 118.9121
862.303772 91.216 123.7201
868.552368 91.282 128.4966
874.846252 91.332 133.2586
881.185730 91.364 138.0251
887.571167 91.378 142.8161
894.002869 91.374 147.6532
900.481201 91.351 152.5587
907.006470 91.310 157.5550
913.579041 91.254 162.6630
920.199219 91.185 167.9014
926.867371 91.106 173.2889
933.583862 91.021 178.8391
940.348999 90.933 -175.4395
947.163147 90.849 -169.5432
954.026672 90.773 -163.4779
960.939941 90.712 -157.2595
967.903320 90.669 -150.9143
974.917175 90.649 -144.4763
981.981812 90.652 -137.9847
989.097656 90.677 -131.4779
996.265076 90.723 -124.9921
1003.484436 90.784 -118.5563
1010.756104 90.855 -112.2068
1018.080444 90.930 -105.9486
1025.457886 91.003 -99.7683
1032.888794 91.069 -93.6560
1040.373535 91.123 -87.5952
1047.912476 91.162 -81.5648
1055.506104 91.183 -75.5395
1063.154785 91.186 -69.4924
1070.858887 91.169 -63.3955
1078.618774 91.133 -57.2216
1086.434937 91.081 -50.9453
1094.307739 91.014 -44.5450
1102.237549 90.936 -38.0177
1110.224854 90.851 -31.3470
1118.270020 90.763 -24.5151
1126.373413 90.677 -17.5224
1134.535522 90.598 -10.3767
1142.756836 90.528 -3.0928
1151.037720 90.472 4.3098
1159.378662 90.432 11.8085
1167.780029 90.407 19.3804
1176.242188 90.400 27.0022
1184.765747 90.408 34.6514
1193.351074 90.430 42.3071
1201.998535 90.463 49.9476
1210.708740 90.505 57.5603
1219.482056 90.551 65.1392
1228.318970 90.598 72.6797
1237.219849 90.641 80.1838
1246.185303 90.677 87.6603
1255.215698 90.701 95.1232
1264.311523 90.712 102.5929
1273.473267 90.708 110.0922
1282.701416 90.689 117.6447
1291.996460 90.655 125.2725
1301.358765 90.608 132.9947
1310.788940 90.551 140.8301
1320.287476 90.487 148.7869
1329.854858 90.419 156.8667
1339.491577 90.351 165.0681
1349.198120 90.285 173.3846
1358.974976 90.225 -178.1946
1368.822632 90.173 -169.6840
1378.741699 90.129 -161.1006
1388.732666 90.094 -152.4627
1398.796021 90.068 -143.7888
1408.932251 90.047 -135.0950
1419.141968 90.031 -126.3944
1429.425659 90.014 -117.6800
1439.783813 89.994 -108.9571
1450.217041 89.965 -100.2315
1460.725952 89.925 -91.4913
1471.311035 89.869 -82.7180
1481.972778 89.795 -73.8882
1492.711792 89.701 -64.9747
1503.528564 89.588 -55.9481
1514.423706 89.455 -46.7794
1525.397827 89.305 -37.4405
1536.451538 89.140 -27.9070
1547.585327 88.965 -18.1586
1558.799805 88.784 -8.1724
1570.095459 88.603 2.0582
1581.473022 88.427 12.5289
1592.932983 88.263 23.2325
1604.476074 88.118 34.1517
1616.102783 87.995 45.2577
1627.813721 87.901 56.5117
1639.609497 87.836 67.8682
1651.490723 87.801 79.2803
1663.458130 87.792 90.7065
1675.512207 87.804 102.1152
1687.653687 87.831 113.4883
1699.883179 87.866 124.8237
1712.201294 87.903 136.1311
1724.608643 87.937 147.4324
1737.105835 87.966 158.7554
1749.693604 87.988 170.1311
1762.372559 88.005 -178.4099
1775.143433 88.018 -166.8425
1788.006836 88.033 -155.1519
1800.963501 88.055 -143.3369
1814.014038 88.088 -131.4128
1827.159180 88.135 -119.4089
1840.399536 88.197 -107.3627
1853.735840 88.270 -95.3191
1867.168823 88.349 -83.3030
1880.699097 88.426 -71.3185
1894.327393 88.493 -59.3567
1908.054443 88.545 -47.3911
1921.880981 88.578 -35.3812
1935.807739 88.590 -23.2808
