* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.6 dBFS, measurement signal peak level -43.1 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:58:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7729 ms (-951 mm, -(3 ft 1.44 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -17.9 ppm
* Measurement: MID BW + TW BW
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7687.529297 87.197 130.8799
7743.236328 87.225 -174.8838
7799.347168 87.223 -120.2500
7855.864258 87.190 -65.1709
7912.791016 87.130 -9.6030
7970.130371 87.046 46.4937
8027.885254 86.942 103.1523
8086.058594 86.826 160.4287
8144.653320 86.703 -141.6743
8203.672852 86.580 -83.1831
8263.120117 86.464 -24.1152
8322.998047 86.360 35.5015
8383.309570 86.273 95.6279
8444.058594 86.205 156.2246
8505.248047 86.155 -142.7515
8566.880859 86.121 -81.3350
8628.959961 86.101 -19.5532
8691.489258 86.090 42.5830
8754.471680 86.084 105.0718
8817.910156 86.081 167.9565
8881.808594 86.076 -128.7637
8946.169922 86.068 -65.1089
9010.997070 86.053 -1.0654
9076.294922 86.031 63.3804
9142.065430 85.999 128.2500
9208.312500 85.958 -166.4473
9275.040039 85.907 -100.6934
9342.250977 85.845 -34.4775
9409.949219 85.773 32.2168
9478.137695 85.691 99.3975
9546.820312 85.599 167.0791
9616.000977 85.497 -124.6953
9685.682617 85.385 -55.9248
9755.869141 85.265 13.3848
9826.564453 85.135 83.2480
9897.771484 84.998 153.6777
9969.495117 84.854 -135.3105
10041.738281 84.704 -63.7051
10114.504883 84.550 8.5176
10187.798828 84.394 81.3643
10261.624023 84.240 154.8496
10335.984375 84.090 -131.0225
10410.882812 83.948 -56.2480
10486.324219 83.817 19.1621
10562.312500 83.701 95.1982
10638.851562 83.603 171.8398
10715.945312 83.524 -110.9375
10793.597656 83.465 -33.1660
10871.812500 83.425 45.1240
10950.593750 83.402 123.9082
11029.946289 83.393 -156.8369
11109.874023 83.393 -77.1230
