* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.7 dBFS, measurement signal peak level -43.5 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:43:18 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7740 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (2k) + TW (853) BW
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2838.284912 89.521 86.0132
2858.852295 89.606 105.2100
2879.568604 89.685 124.5129
2900.435059 89.760 143.9404
2921.452881 89.834 163.4980
2942.623047 89.910 -176.8240
2963.946533 89.987 -157.0469
2985.424561 90.062 -137.1877
3007.058105 90.130 -117.2510
3028.848389 90.186 -97.2224
3050.796631 90.226 -77.0725
3072.904053 90.249 -56.7666
3095.171631 90.259 -36.2739
3117.600586 90.258 -15.5776
3140.191895 90.250 5.3250
3162.947021 90.237 26.4272
3185.866943 90.220 47.7190
3208.953125 90.197 69.1985
3232.206543 90.165 90.8772
3255.628418 90.125 112.7773
3279.219971 90.078 134.9204
3302.982666 90.028 157.3176
3326.917480 89.980 179.9614
3351.025635 89.936 -157.1653
3375.308594 89.897 -134.0840
3399.767578 89.861 -110.8142
3424.403809 89.826 -87.3521
3449.218506 89.791 -63.6799
3474.212891 89.757 -39.7869
3499.388428 89.727 -15.6714
3524.746338 89.702 8.6528
3550.288086 89.683 33.1667
3576.014893 89.669 57.8516
3601.928223 89.657 82.7029
3628.029297 89.645 107.7295
3654.319580 89.632 132.9431
3680.800293 89.620 158.3506
3707.472900 89.610 -176.0464
3734.338867 89.603 -150.2590
3761.399414 89.595 -124.2983
3788.656006 89.586 -98.1631
3816.110107 89.574 -71.8398
3843.763184 89.559 -45.3125
3871.616699 89.541 -18.5696
3899.672119 89.525 8.3909
3927.930664 89.509 35.5601
3956.394043 89.495 62.9294
3985.063721 89.481 90.4941
4013.941162 89.464 118.2603
4043.027832 89.446 146.2434
4072.325195 89.426 174.4482
4101.834961 89.405 -157.1328
4131.558594 89.382 -128.5046
4161.497559 89.357 -99.6680
4191.653320 89.327 -70.6162
4222.027832 89.293 -41.3330
4252.622559 89.255 -11.8064
4283.438965 89.216 17.9683
4314.478516 89.176 47.9868
4345.743164 89.136 78.2458
4377.234375 89.097 108.7432
4408.953613 89.057 139.4824
4440.902832 89.019 170.4651
4473.083496 88.982 -158.3132
4505.497070 88.949 -126.8630
4538.145996 88.918 -95.1941
4571.031250 88.888 -63.3098
4604.154785 88.857 -31.2100
4637.518555 88.826 1.1089
4671.124023 88.793 33.6462
4704.973145 88.759 66.3987
4739.067383 88.720 99.3657
4773.408691 88.676 132.5552
4807.998535 88.624 165.9851
4842.839355 88.563 -160.3315
4877.932617 88.492 -126.3850
4913.280273 88.412 -92.1592
4948.883789 88.320 -57.6335
4984.745605 88.219 -22.7856
5020.867188 88.111 12.4062
5057.250488 87.998 47.9536
5093.897461 87.884 83.8579
5130.810059 87.773 120.1172
5167.990234 87.667 156.7222
5205.439453 87.569 -166.3345
5243.160156 87.480 -129.0493
5281.154297 87.402 -91.4434
5319.423828 87.334 -53.5474
5357.970703 87.277 -15.3721
5396.796875 87.229 23.0747
5435.904297 87.189 61.7822
5475.294922 87.156 100.7427
5514.971191 87.129 139.9536
5554.935059 87.105 179.4175
5595.188477 87.083 -140.8584
5635.733398 87.062 -100.8667
5676.572266 87.044 -60.6021
5717.707031 87.026 -20.0435
5759.140137 87.008 20.8115
5800.873047 86.991 61.9531
5842.908691 86.973 103.3843
5885.249023 86.955 145.1099
5927.895996 86.936 -172.8691
5970.852051 86.916 -130.5469
6014.119141 86.896 -87.9253
6057.699707 86.877 -45.0098
6101.596191 86.857 -1.8042
6145.811035 86.835 41.6895
6190.346191 86.810 85.4692
6235.204102 86.779 129.5518
6280.386719 86.740 173.9438
6325.896973 86.692 -141.3403
6371.736816 86.632 -96.2778
6417.909180 86.561 -50.8452
6464.416016 86.479 -5.0186
6511.259766 86.388 41.2251
6558.442871 86.288 87.9102
6605.968262 86.183 135.0596
6653.837891 86.075 -177.3086
6702.054199 85.968 -129.1743
6750.620117 85.867 -80.5259
6799.538086 85.777 -31.3535
6848.810547 85.705 18.3311
6898.439941 85.656 68.5083
6948.428711 85.636 119.1450
6998.779785 85.646 170.1973
7049.495605 85.691 -138.3901
7100.579102 85.768 -86.6758
7152.032715 85.875 -34.7158
7203.859375 86.007 17.4424
7256.061523 86.158 69.7656
7308.642090 86.319 122.2349
7361.603516 86.485 174.8428
7414.948730 86.647 -132.3896
7468.680664 86.799 -79.4512
7522.801758 86.935 -26.3252
7577.314941 87.049 27.0195
7632.223145 87.137 80.6240
7687.529297 87.196 134.5312
7743.236328 87.225 -171.2100
7799.347168 87.222 -116.5527
7855.864258 87.190 -61.4507
7912.791016 87.129 -5.8584
7970.130371 87.045 50.2637
8027.885254 86.941 106.9478
8086.058594 86.825 164.2495
8144.653320 86.701 -137.8271
8203.672852 86.579 -79.3096
8263.120117 86.463 -20.2144
8322.998047 86.360 39.4292
8383.309570 86.273 99.5835
8444.058594 86.205 160.2080
8505.248047 86.155 -138.7393
8566.880859 86.122 -77.2944
8628.959961 86.102 -15.4844
8691.489258 86.092 46.6802
8754.471680 86.088 109.1958
8817.910156 86.085 172.1074
8881.808594 86.081 -124.5859
8946.169922 86.073 -60.9053
9010.997070 86.058 3.1641
9076.294922 86.036 67.6357
9142.065430 86.004 132.5312
